0|MC,T
0|CI,T
0|CI,MC
0|CN,MC
0|CT,MC
0|T,MC,CI
0|T,MC,CN
0|T,MC,CT
0|MC,CI,CN
0|MC,CI,CT
0|MC,CN,CT
0|T,MC,CI,CN
0|T,MC,CI,CT
0|T,MC,CN,CT
0|MC,CI,CN,CT
0|T,MC,CI,CN,CT
1|MC,T
1|CI,T
1|CI,MC
1|CN,MC
1|CT,MC
1|T,MC,CI
1|T,MC,CN
1|T,MC,CT
1|MC,CI,CN
1|MC,CI,CT
1|MC,CN,CT
1|T,MC,CI,CN
1|T,MC,CI,CT
1|T,MC,CN,CT
1|MC,CI,CN,CT
1|T,MC,CI,CN,CT
2|MC,T
2|CI,T
2|CI,MC
2|CN,MC
2|CT,MC
2|T,MC,CI
2|T,MC,CN
2|T,MC,CT
2|MC,CI,CN
2|MC,CI,CT
2|MC,CN,CT
2|T,MC,CI,CN
2|T,MC,CI,CT
2|T,MC,CN,CT
2|MC,CI,CN,CT
2|T,MC,CI,CN,CT
3|LT,ML
3|ML,T
3|ML,MK
3|ML,MC
3|MK,T
3|MC,T
3|MK,MC
3|MK,K
3|CT,MC
3|CN,MC
3|LT,ML,T
3|LT,ML,MK
3|LT,ML,MC
3|ML,MK,T
3|ML,MC,T
3|ML,MC,MK
3|ML,K,MK
3|ML,MC,CT
3|ML,CN,MC
3|MK,MC,T
3|MK,K,T
3|CT,MC,T
3|CN,MC,T
3|MK,MC,K
3|MK,MC,CT
3|MK,CN,MC
3|CT,CN,MC
3|LT,ML,T,MK
3|LT,ML,T,MC
3|LT,ML,MK,MC
3|LT,ML,MK,K
3|LT,ML,MC,CT
3|LT,ML,MC,CN
3|ML,T,MK,MC
3|ML,T,MK,K
3|ML,T,MC,CT
3|ML,T,MC,CN
3|ML,MK,MC,K
3|ML,MK,MC,CT
3|ML,MK,MC,CN
3|ML,MC,CT,CN
3|T,MK,MC,K
3|T,MK,MC,CT
3|T,MK,MC,CN
3|T,MC,CT,CN
3|MK,MC,K,CT
3|MK,MC,K,CN
3|MK,MC,CT,CN
3|LT,ML,T,MK,MC
3|LT,ML,T,MK,K
3|LT,ML,T,MC,CT
3|LT,ML,T,MC,CN
3|LT,ML,MK,MC,K
3|LT,ML,MK,MC,CT
3|LT,ML,MK,MC,CN
3|LT,ML,MC,CT,CN
3|ML,T,MK,MC,K
3|ML,T,MK,MC,CT
3|ML,T,MK,MC,CN
3|ML,T,MC,CT,CN
3|ML,MK,MC,K,CT
3|ML,MK,MC,K,CN
3|ML,MK,MC,CT,CN
3|T,MK,MC,K,CT
3|T,MK,MC,K,CN
3|T,MK,MC,CT,CN
3|MK,MC,K,CT,CN
3|LT,ML,T,MK,MC,K
3|LT,ML,T,MK,MC,CT
3|LT,ML,T,MK,MC,CN
3|LT,ML,T,MC,CT,CN
3|LT,ML,MK,MC,K,CT
3|LT,ML,MK,MC,K,CN
3|LT,ML,MK,MC,CT,CN
3|ML,T,MK,MC,K,CT
3|ML,T,MK,MC,K,CN
3|ML,T,MK,MC,CT,CN
3|ML,MK,MC,K,CT,CN
3|T,MK,MC,K,CT,CN
3|LT,ML,T,MK,MC,K,CT
3|LT,ML,T,MK,MC,K,CN
3|LT,ML,T,MK,MC,CT,CN
3|LT,ML,MK,MC,K,CT,CN
3|ML,T,MK,MC,K,CT,CN
3|LT,ML,T,MK,MC,K,CT,CN
4|LT,ML
4|ML,T
4|ML,MK
4|ML,MC
4|MK,T
4|MC,T
4|MK,MC
4|MK,K
4|CT,MC
4|CN,MC
4|LT,ML,T
4|LT,ML,MK
4|LT,ML,MC
4|ML,MK,T
4|ML,MC,T
4|ML,MC,MK
4|ML,K,MK
4|ML,MC,CT
4|ML,CN,MC
4|MK,MC,T
4|MK,K,T
4|CT,MC,T
4|CN,MC,T
4|MK,MC,K
4|MK,MC,CT
4|MK,CN,MC
4|CT,CN,MC
4|LT,ML,T,MK
4|LT,ML,T,MC
4|LT,ML,MK,MC
4|LT,ML,MK,K
4|LT,ML,MC,CT
4|LT,ML,MC,CN
4|ML,T,MK,MC
4|ML,T,MK,K
4|ML,T,MC,CT
4|ML,T,MC,CN
4|ML,MK,MC,K
4|ML,MK,MC,CT
4|ML,MK,MC,CN
4|ML,MC,CT,CN
4|T,MK,MC,K
4|T,MK,MC,CT
4|T,MK,MC,CN
4|T,MC,CT,CN
4|MK,MC,K,CT
4|MK,MC,K,CN
4|MK,MC,CT,CN
4|LT,ML,T,MK,MC
4|LT,ML,T,MK,K
4|LT,ML,T,MC,CT
4|LT,ML,T,MC,CN
4|LT,ML,MK,MC,K
4|LT,ML,MK,MC,CT
4|LT,ML,MK,MC,CN
4|LT,ML,MC,CT,CN
4|ML,T,MK,MC,K
4|ML,T,MK,MC,CT
4|ML,T,MK,MC,CN
4|ML,T,MC,CT,CN
4|ML,MK,MC,K,CT
4|ML,MK,MC,K,CN
4|ML,MK,MC,CT,CN
4|T,MK,MC,K,CT
4|T,MK,MC,K,CN
4|T,MK,MC,CT,CN
4|MK,MC,K,CT,CN
4|LT,ML,T,MK,MC,K
4|LT,ML,T,MK,MC,CT
4|LT,ML,T,MK,MC,CN
4|LT,ML,T,MC,CT,CN
4|LT,ML,MK,MC,K,CT
4|LT,ML,MK,MC,K,CN
4|LT,ML,MK,MC,CT,CN
4|ML,T,MK,MC,K,CT
4|ML,T,MK,MC,K,CN
4|ML,T,MK,MC,CT,CN
4|ML,MK,MC,K,CT,CN
4|T,MK,MC,K,CT,CN
4|LT,ML,T,MK,MC,K,CT
4|LT,ML,T,MK,MC,K,CN
4|LT,ML,T,MK,MC,CT,CN
4|LT,ML,MK,MC,K,CT,CN
4|ML,T,MK,MC,K,CT,CN
4|LT,ML,T,MK,MC,K,CT,CN
5|LT,ML
5|ML,T
5|ML,MK
5|ML,MC
5|MK,T
5|MC,T
5|MK,MC
5|MK,K
5|CT,MC
5|CN,MC
5|LT,ML,T
5|LT,ML,MK
5|LT,ML,MC
5|ML,MK,T
5|ML,MC,T
5|ML,MC,MK
5|ML,K,MK
5|ML,MC,CT
5|ML,CN,MC
5|MK,MC,T
5|MK,K,T
5|CT,MC,T
5|CN,MC,T
5|MK,MC,K
5|MK,MC,CT
5|MK,CN,MC
5|CT,CN,MC
5|LT,ML,T,MK
5|LT,ML,T,MC
5|LT,ML,MK,MC
5|LT,ML,MK,K
5|LT,ML,MC,CT
5|LT,ML,MC,CN
5|ML,T,MK,MC
5|ML,T,MK,K
5|ML,T,MC,CT
5|ML,T,MC,CN
5|ML,MK,MC,K
5|ML,MK,MC,CT
5|ML,MK,MC,CN
5|ML,MC,CT,CN
5|T,MK,MC,K
5|T,MK,MC,CT
5|T,MK,MC,CN
5|T,MC,CT,CN
5|MK,MC,K,CT
5|MK,MC,K,CN
5|MK,MC,CT,CN
5|LT,ML,T,MK,MC
5|LT,ML,T,MK,K
5|LT,ML,T,MC,CT
5|LT,ML,T,MC,CN
5|LT,ML,MK,MC,K
5|LT,ML,MK,MC,CT
5|LT,ML,MK,MC,CN
5|LT,ML,MC,CT,CN
5|ML,T,MK,MC,K
5|ML,T,MK,MC,CT
5|ML,T,MK,MC,CN
5|ML,T,MC,CT,CN
5|ML,MK,MC,K,CT
5|ML,MK,MC,K,CN
5|ML,MK,MC,CT,CN
5|T,MK,MC,K,CT
5|T,MK,MC,K,CN
5|T,MK,MC,CT,CN
5|MK,MC,K,CT,CN
5|LT,ML,T,MK,MC,K
5|LT,ML,T,MK,MC,CT
5|LT,ML,T,MK,MC,CN
5|LT,ML,T,MC,CT,CN
5|LT,ML,MK,MC,K,CT
5|LT,ML,MK,MC,K,CN
5|LT,ML,MK,MC,CT,CN
5|ML,T,MK,MC,K,CT
5|ML,T,MK,MC,K,CN
5|ML,T,MK,MC,CT,CN
5|ML,MK,MC,K,CT,CN
5|T,MK,MC,K,CT,CN
5|LT,ML,T,MK,MC,K,CT
5|LT,ML,T,MK,MC,K,CN
5|LT,ML,T,MK,MC,CT,CN
5|LT,ML,MK,MC,K,CT,CN
5|ML,T,MK,MC,K,CT,CN
5|LT,ML,T,MK,MC,K,CT,CN
6|LT,ML
6|ML,T
6|ML,MK
6|ML,MC
6|MK,T
6|MC,T
6|MK,MC
6|MK,K
6|CT,MC
6|CN,MC
6|LT,ML,T
6|LT,ML,MK
6|LT,ML,MC
6|ML,MK,T
6|ML,MC,T
6|ML,MC,MK
6|ML,K,MK
6|ML,MC,CT
6|ML,CN,MC
6|MK,MC,T
6|MK,K,T
6|CT,MC,T
6|CN,MC,T
6|MK,MC,K
6|MK,MC,CT
6|MK,CN,MC
6|CT,CN,MC
6|LT,ML,T,MK
6|LT,ML,T,MC
6|LT,ML,MK,MC
6|LT,ML,MK,K
6|LT,ML,MC,CT
6|LT,ML,MC,CN
6|ML,T,MK,MC
6|ML,T,MK,K
6|ML,T,MC,CT
6|ML,T,MC,CN
6|ML,MK,MC,K
6|ML,MK,MC,CT
6|ML,MK,MC,CN
6|ML,MC,CT,CN
6|T,MK,MC,K
6|T,MK,MC,CT
6|T,MK,MC,CN
6|T,MC,CT,CN
6|MK,MC,K,CT
6|MK,MC,K,CN
6|MK,MC,CT,CN
6|LT,ML,T,MK,MC
6|LT,ML,T,MK,K
6|LT,ML,T,MC,CT
6|LT,ML,T,MC,CN
6|LT,ML,MK,MC,K
6|LT,ML,MK,MC,CT
6|LT,ML,MK,MC,CN
6|LT,ML,MC,CT,CN
6|ML,T,MK,MC,K
6|ML,T,MK,MC,CT
6|ML,T,MK,MC,CN
6|ML,T,MC,CT,CN
6|ML,MK,MC,K,CT
6|ML,MK,MC,K,CN
6|ML,MK,MC,CT,CN
6|T,MK,MC,K,CT
6|T,MK,MC,K,CN
6|T,MK,MC,CT,CN
6|MK,MC,K,CT,CN
6|LT,ML,T,MK,MC,K
6|LT,ML,T,MK,MC,CT
6|LT,ML,T,MK,MC,CN
6|LT,ML,T,MC,CT,CN
6|LT,ML,MK,MC,K,CT
6|LT,ML,MK,MC,K,CN
6|LT,ML,MK,MC,CT,CN
6|ML,T,MK,MC,K,CT
6|ML,T,MK,MC,K,CN
6|ML,T,MK,MC,CT,CN
6|ML,MK,MC,K,CT,CN
6|T,MK,MC,K,CT,CN
6|LT,ML,T,MK,MC,K,CT
6|LT,ML,T,MK,MC,K,CN
6|LT,ML,T,MK,MC,CT,CN
6|LT,ML,MK,MC,K,CT,CN
6|ML,T,MK,MC,K,CT,CN
6|LT,ML,T,MK,MC,K,CT,CN
7|MI,T
7|MI_IDX,T
7|MC,T
7|MI_IDX,MI
7|MC,MI
7|MI_IDX,MC
7|CT,MC
7|CN,MC
7|T,MI,MI_IDX
7|T,MI,MC
7|T,MI_IDX,MC
7|T,MC,CT
7|T,MC,CN
7|MI,MI_IDX,MC
7|MI,MC,CT
7|MI,MC,CN
7|MI_IDX,MC,CT
7|MI_IDX,MC,CN
7|MC,CT,CN
7|T,MI,MI_IDX,MC
7|T,MI,MC,CT
7|T,MI,MC,CN
7|T,MI_IDX,MC,CT
7|T,MI_IDX,MC,CN
7|T,MC,CT,CN
7|MI,MI_IDX,MC,CT
7|MI,MI_IDX,MC,CN
7|MI,MC,CT,CN
7|MI_IDX,MC,CT,CN
7|T,MI,MI_IDX,MC,CT
7|T,MI,MI_IDX,MC,CN
7|T,MI,MC,CT,CN
7|T,MI_IDX,MC,CT,CN
7|MI,MI_IDX,MC,CT,CN
7|T,MI,MI_IDX,MC,CT,CN
8|MI,T
8|MI_IDX,T
8|MC,T
8|MI_IDX,MI
8|MC,MI
8|MI_IDX,MC
8|CT,MC
8|CN,MC
8|T,MI,MI_IDX
8|T,MI,MC
8|T,MI_IDX,MC
8|T,MC,CT
8|T,MC,CN
8|MI,MI_IDX,MC
8|MI,MC,CT
8|MI,MC,CN
8|MI_IDX,MC,CT
8|MI_IDX,MC,CN
8|MC,CT,CN
8|T,MI,MI_IDX,MC
8|T,MI,MC,CT
8|T,MI,MC,CN
8|T,MI_IDX,MC,CT
8|T,MI_IDX,MC,CN
8|T,MC,CT,CN
8|MI,MI_IDX,MC,CT
8|MI,MI_IDX,MC,CN
8|MI,MC,CT,CN
8|MI_IDX,MC,CT,CN
8|T,MI,MI_IDX,MC,CT
8|T,MI,MI_IDX,MC,CN
8|T,MI,MC,CT,CN
8|T,MI_IDX,MC,CT,CN
8|MI,MI_IDX,MC,CT,CN
8|T,MI,MI_IDX,MC,CT,CN
9|MI,T
9|MI_IDX,T
9|MC,T
9|MI_IDX,MI
9|MC,MI
9|MI_IDX,MC
9|CT,MC
9|CN,MC
9|T,MI,MI_IDX
9|T,MI,MC
9|T,MI_IDX,MC
9|T,MC,CT
9|T,MC,CN
9|MI,MI_IDX,MC
9|MI,MC,CT
9|MI,MC,CN
9|MI_IDX,MC,CT
9|MI_IDX,MC,CN
9|MC,CT,CN
9|T,MI,MI_IDX,MC
9|T,MI,MC,CT
9|T,MI,MC,CN
9|T,MI_IDX,MC,CT
9|T,MI_IDX,MC,CN
9|T,MC,CT,CN
9|MI,MI_IDX,MC,CT
9|MI,MI_IDX,MC,CN
9|MI,MC,CT,CN
9|MI_IDX,MC,CT,CN
9|T,MI,MI_IDX,MC,CT
9|T,MI,MI_IDX,MC,CN
9|T,MI,MC,CT,CN
9|T,MI_IDX,MC,CT,CN
9|MI,MI_IDX,MC,CT,CN
9|T,MI,MI_IDX,MC,CT,CN
10|MI,T
10|MIIDX,MI
10|MC,MI
10|MIIDX,T
10|MC,T
10|KT,T
10|MC,MIIDX
10|IT,MIIDX
10|CN,MC
10|CT,MC
10|MIIDX,MI,T
10|MC,MI,T
10|KT,MI,T
10|MC,MIIDX,MI
10|IT,MIIDX,MI
10|CN,MC,MI
10|CT,MC,MI
10|MC,MIIDX,T
10|MIIDX,KT,T
10|IT,MIIDX,T
10|MC,KT,T
10|CN,MC,T
10|CT,MC,T
10|CN,MC,MIIDX
10|CT,MC,MIIDX
10|IT,MC,MIIDX
10|CT,CN,MC
10|MI,T,MIIDX,MC
10|MI,T,MIIDX,KT
10|MI,T,MIIDX,IT
10|MI,T,MC,KT
10|MI,T,MC,CN
10|MI,T,MC,CT
10|MI,MIIDX,MC,CN
10|MI,MIIDX,MC,CT
10|MI,MIIDX,MC,IT
10|MI,MC,CN,CT
10|T,MIIDX,MC,KT
10|T,MIIDX,MC,CN
10|T,MIIDX,MC,CT
10|T,MIIDX,MC,IT
10|T,MIIDX,KT,IT
10|T,MC,KT,CN
10|T,MC,KT,CT
